,ontology,reasoner,size,type,time,calls
617,admin,fact++,1,basic,165.0,16247.0
618,admin,fact++,1,basic,125.0,12530.0
619,admin,fact++,1,basic,30.0,3136.0
620,admin,fact++,1,basic,123.0,12338.0
621,admin,fact++,1,basic,163.0,16247.0
622,admin,fact++,1,basic,199.0,19465.0
623,admin,fact++,1,basic,84.0,8648.0
624,admin,fact++,1,basic,161.0,16247.0
625,admin,fact++,1,basic,198.0,19532.0
626,admin,fact++,1,basic,216.0,19496.0
627,admin,fact++,1,basic,19.0,1536.0
628,admin,fact++,1,basic,203.0,19496.0
629,admin,fact++,1,basic,49.0,4749.0
630,admin,fact++,1,basic,178.0,16247.0
631,admin,fact++,1,basic,207.0,18347.0
632,admin,fact++,1,basic,15.0,1536.0
633,admin,fact++,1,basic,216.0,19350.0
634,admin,fact++,1,basic,175.0,16247.0
635,admin,fact++,1,basic,68.0,6513.0
636,admin,fact++,1,basic,31.0,3136.0
637,admin,fact++,1,basic,167.0,16247.0
638,admin,fact++,1,basic,215.0,19191.0
639,admin,fact++,1,basic,135.0,12089.0
640,admin,fact++,1,basic,175.0,16247.0
641,admin,fact++,1,basic,166.0,16247.0
642,admin,fact++,1,basic,187.0,17899.0
643,admin,fact++,1,basic,201.0,19278.0
644,admin,fact++,1,basic,169.0,16247.0
645,admin,fact++,1,basic,197.0,16247.0
646,admin,fact++,1,basic,85.0,7023.0
647,admin,fact++,1,basic,273.0,19473.0
648,admin,fact++,1,basic,0.0,0.0
649,admin,fact++,1,basic,179.0,16247.0
650,admin,fact++,1,basic,219.0,19336.0
651,admin,fact++,1,basic,184.0,16247.0
652,admin,fact++,1,basic,217.0,19268.0
653,admin,fact++,1,basic,71.0,6077.0
654,admin,fact++,1,basic,228.0,19958.0
655,admin,fact++,1,basic,76.0,6896.0
656,admin,fact++,1,basic,220.0,19207.0
657,admin,fact++,1,basic,201.0,17842.0
658,admin,fact++,1,basic,168.0,16247.0
659,admin,fact++,1,basic,202.0,19191.0
660,admin,fact++,1,basic,90.0,8060.0
661,admin,fact++,1,basic,146.0,11781.0
662,admin,fact++,1,basic,221.0,19465.0
663,admin,fact++,1,basic,125.0,11444.0
664,admin,fact++,1,basic,187.0,16247.0
665,admin,fact++,1,basic,233.0,16247.0
666,admin,fact++,1,basic,233.0,19496.0
667,admin,fact++,1,basic,213.0,19350.0
668,admin,fact++,1,basic,182.0,16247.0
669,admin,fact++,1,basic,185.0,16247.0
670,admin,fact++,1,basic,194.0,16247.0
671,admin,fact++,1,basic,184.0,16247.0
672,admin,fact++,1,basic,189.0,16247.0
673,admin,fact++,1,basic,251.0,19958.0
674,admin,fact++,1,basic,82.0,6077.0
675,admin,fact++,1,basic,17.0,1536.0
676,admin,fact++,1,basic,239.0,19663.0
677,admin,fact++,1,basic,212.0,19470.0
678,admin,fact++,1,basic,66.0,6251.0
679,admin,fact++,1,basic,63.0,6077.0
680,admin,fact++,1,basic,170.0,16247.0
681,admin,fact++,1,basic,229.0,18177.0
682,admin,fact++,1,basic,208.0,16247.0
683,admin,fact++,1,basic,223.0,18158.0
684,admin,fact++,1,basic,242.0,19496.0
685,admin,fact++,1,basic,184.0,16247.0
686,admin,fact++,1,basic,15.0,1536.0
687,admin,fact++,1,basic,207.0,16247.0
688,admin,fact++,1,basic,200.0,16247.0
689,admin,fact++,1,basic,195.0,16247.0
690,admin,fact++,1,basic,251.0,19413.0
691,admin,fact++,1,basic,203.0,18091.0
692,admin,fact++,1,basic,178.0,16247.0
693,admin,fact++,1,basic,185.0,12207.0
694,admin,fact++,1,basic,178.0,16247.0
695,admin,fact++,1,basic,86.0,8039.0
696,admin,fact++,1,basic,15.0,1536.0
697,admin,fact++,1,basic,186.0,16247.0
698,admin,fact++,1,basic,208.0,17844.0
699,admin,fact++,1,basic,125.0,11832.0
700,admin,fact++,5,basic,58.6,3545.0
701,admin,fact++,5,basic,54.2,4181.4
702,admin,fact++,5,basic,45.0,3976.6
703,admin,fact++,5,basic,44.0,4086.4
704,admin,fact++,5,basic,42.6,4025.2
705,admin,fact++,5,basic,44.2,4088.0
706,admin,fact++,5,basic,43.6,4104.6
707,admin,fact++,5,basic,41.6,4042.0
708,admin,fact++,5,basic,44.0,4428.4
709,admin,fact++,5,basic,41.6,4120.6
710,admin,fact++,5,basic,42.4,4107.4
711,admin,fact++,5,basic,41.2,4079.4
712,admin,fact++,5,basic,38.2,3875.6
713,admin,fact++,5,basic,42.6,4120.6
714,admin,fact++,5,basic,42.0,4111.0
715,admin,fact++,5,basic,41.4,4155.2
716,admin,fact++,5,basic,39.8,4107.6
717,admin,fact++,5,basic,43.0,3996.8
718,admin,fact++,5,basic,41.8,4029.8
719,admin,fact++,5,basic,46.0,4123.2
720,admin,fact++,5,basic,42.8,4226.0
721,admin,fact++,5,basic,41.6,4170.0
722,admin,fact++,5,basic,40.2,4054.6
723,admin,fact++,5,basic,41.2,4112.4
724,admin,fact++,5,basic,41.6,4105.4
725,admin,fact++,5,basic,41.4,4143.8
726,admin,fact++,5,basic,41.6,4157.6
727,admin,fact++,5,basic,41.6,4028.6
728,admin,fact++,5,basic,40.8,4050.0
729,admin,fact++,5,basic,42.4,4168.8
730,admin,fact++,5,basic,42.2,4086.8
731,admin,fact++,5,basic,35.4,3524.6
732,admin,fact++,5,basic,42.8,4037.0
733,admin,fact++,5,basic,40.6,3998.0
734,admin,fact++,5,basic,41.8,4089.6
735,admin,fact++,5,basic,45.6,4182.0
736,admin,fact++,5,basic,47.0,4095.0
737,admin,fact++,5,basic,45.6,4073.4
738,admin,fact++,5,basic,47.8,4023.4
739,admin,fact++,5,basic,43.6,4054.4
740,admin,fact++,5,basic,43.6,4099.0
741,admin,fact++,5,basic,43.0,4067.0
742,admin,fact++,5,basic,42.6,3991.8
743,admin,fact++,5,basic,43.4,3975.6
744,admin,fact++,5,basic,44.2,4137.8
745,admin,fact++,5,basic,43.4,4069.0
746,admin,fact++,5,basic,43.2,4051.8
747,admin,fact++,5,basic,42.8,4047.8
748,admin,fact++,5,basic,43.4,4059.8
749,admin,fact++,5,basic,44.2,4120.8
750,admin,fact++,5,basic,44.6,4164.6
751,admin,fact++,5,basic,45.0,4139.2
752,admin,fact++,5,basic,41.6,3653.2
753,admin,fact++,5,basic,42.2,4089.2
754,admin,fact++,5,basic,43.2,4106.0
755,admin,fact++,5,basic,42.2,4031.2
756,admin,fact++,5,basic,45.6,4403.4
757,admin,fact++,5,basic,40.0,3899.2
758,admin,fact++,5,basic,41.4,4028.6
759,admin,fact++,5,basic,40.8,4060.0
760,admin,fact++,5,basic,41.6,4071.4
761,admin,fact++,5,basic,40.6,3946.0
762,admin,fact++,5,basic,44.4,4087.2
763,admin,fact++,5,basic,42.6,4081.0
764,admin,fact++,5,basic,43.0,4073.0
765,admin,fact++,5,basic,43.2,4116.6
766,admin,fact++,5,basic,44.6,3961.2
767,admin,fact++,5,basic,40.8,4034.6
768,admin,fact++,5,basic,42.8,4094.8
769,admin,fact++,5,basic,43.0,4089.0
770,admin,fact++,5,basic,42.4,4092.4
771,admin,fact++,5,basic,43.6,4177.4
772,admin,fact++,5,basic,43.0,3929.6
773,admin,fact++,5,basic,41.8,4071.0
774,admin,fact++,5,basic,41.8,4066.2
775,admin,fact++,5,basic,42.8,4018.4
776,admin,fact++,5,basic,42.0,4033.0
777,admin,fact++,5,basic,41.2,3946.6
778,admin,fact++,5,basic,43.6,4142.2
779,admin,fact++,5,basic,42.4,3988.4
780,admin,fact++,5,basic,42.8,4093.0
781,admin,fact++,5,basic,42.6,4132.6
782,admin,fact++,5,basic,44.4,4167.2
783,admin,fact++,5,basic,40.8,3920.4
784,admin,fact++,5,basic,44.6,4207.8
785,admin,fact++,5,basic,44.0,4105.8
786,admin,fact++,5,basic,44.4,4169.0
787,admin,fact++,5,basic,42.6,4190.0
788,admin,fact++,5,basic,41.0,3927.2
789,admin,fact++,5,basic,40.0,3975.8
790,admin,fact++,5,basic,40.6,4068.0
791,admin,fact++,5,basic,44.6,4005.8
792,admin,fact++,5,basic,43.6,4097.2
793,admin,fact++,5,basic,34.2,3276.0
794,admin,fact++,5,basic,42.6,4097.6
795,admin,fact++,5,basic,42.6,4137.6
796,admin,fact++,5,basic,43.0,4099.2
797,admin,fact++,5,basic,42.2,4126.6
798,admin,fact++,5,basic,43.0,4111.2
799,admin,fact++,5,basic,43.6,4149.2
800,admin,fact++,10,basic,41.0,2129.1
801,admin,fact++,10,basic,28.4,2048.9
802,admin,fact++,10,basic,27.1,2097.0
803,admin,fact++,10,basic,22.1,2018.0
804,admin,fact++,10,basic,23.1,2162.1
805,admin,fact++,10,basic,24.1,2098.1
806,admin,fact++,10,basic,23.2,2130.5
807,admin,fact++,10,basic,21.7,2005.5
808,admin,fact++,10,basic,22.1,2078.6
809,admin,fact++,10,basic,22.6,2085.7
810,admin,fact++,10,basic,22.7,2115.1
811,admin,fact++,10,basic,23.5,2134.2
812,admin,fact++,10,basic,22.9,2090.1
813,admin,fact++,10,basic,21.7,2080.1
814,admin,fact++,10,basic,22.7,2161.6
815,admin,fact++,10,basic,22.7,2138.2
816,admin,fact++,10,basic,22.0,2119.8
817,admin,fact++,10,basic,22.4,2111.5
818,admin,fact++,10,basic,22.9,2078.8
819,admin,fact++,10,basic,22.8,2123.3
820,admin,fact++,10,basic,22.4,2124.6
821,admin,fact++,10,basic,23.4,2247.7
822,admin,fact++,10,basic,21.8,2096.7
823,admin,fact++,10,basic,22.0,2064.4
824,admin,fact++,10,basic,21.0,2018.7
825,admin,fact++,10,basic,22.4,2101.3
826,admin,fact++,10,basic,21.6,2117.7
827,admin,fact++,10,basic,22.4,2113.5
828,admin,fact++,10,basic,22.6,2103.6
829,admin,fact++,10,basic,23.8,2248.4
830,admin,fact++,10,basic,22.2,2113.4
831,admin,fact++,10,basic,22.1,2125.6
832,admin,fact++,10,basic,22.3,2103.5
833,admin,fact++,10,basic,22.2,2072.0
834,admin,fact++,10,basic,22.0,2090.2
835,admin,fact++,10,basic,21.0,2064.7
836,admin,fact++,10,basic,23.6,2256.9
837,admin,fact++,10,basic,22.0,2084.8
838,admin,fact++,10,basic,22.4,2108.7
839,admin,fact++,10,basic,26.1,2264.1
840,admin,fact++,10,basic,26.1,2217.4
841,admin,fact++,10,basic,22.5,2129.7
842,admin,fact++,10,basic,23.7,2218.4
843,admin,fact++,10,basic,23.0,2115.9
844,admin,fact++,10,basic,21.9,2025.3
845,admin,fact++,10,basic,24.8,2231.0
846,admin,fact++,10,basic,22.9,2083.0
847,admin,fact++,10,basic,22.8,2106.2
848,admin,fact++,10,basic,21.6,2086.6
849,admin,fact++,10,basic,24.5,2088.1
850,admin,fact++,10,basic,23.6,2229.2
851,admin,fact++,10,basic,23.6,2138.1
852,admin,fact++,10,basic,24.7,2236.0
853,admin,fact++,10,basic,23.0,2102.0
854,admin,fact++,10,basic,22.2,2067.3
855,admin,fact++,10,basic,23.7,2168.2
856,admin,fact++,10,basic,23.1,2122.4
857,admin,fact++,10,basic,25.4,2110.5
858,admin,fact++,10,basic,23.9,2196.6
859,admin,fact++,10,basic,22.4,2112.0
860,admin,fact++,10,basic,23.6,2172.9
861,admin,fact++,10,basic,23.6,2087.7
862,admin,fact++,10,basic,23.7,2084.3
863,admin,fact++,10,basic,24.2,2125.0
864,admin,fact++,10,basic,24.2,2237.2
865,admin,fact++,10,basic,23.1,2064.0
866,admin,fact++,10,basic,24.0,2175.3
867,admin,fact++,10,basic,25.0,2261.9
868,admin,fact++,10,basic,23.9,2093.3
869,admin,fact++,10,basic,22.4,2091.4
870,admin,fact++,10,basic,21.8,2049.2
871,admin,fact++,10,basic,25.1,2075.2
872,admin,fact++,10,basic,24.7,2251.8
873,admin,fact++,10,basic,23.9,2101.3
874,admin,fact++,10,basic,22.6,2039.0
875,admin,fact++,10,basic,23.1,2073.2
876,admin,fact++,10,basic,24.1,2117.4
877,admin,fact++,10,basic,22.0,2079.9
878,admin,fact++,10,basic,22.7,2106.3
879,admin,fact++,10,basic,22.3,2050.5
880,admin,fact++,10,basic,22.7,2085.7
881,admin,fact++,10,basic,22.6,2089.6
882,admin,fact++,10,basic,22.6,2076.5
883,admin,fact++,10,basic,23.4,2117.4
884,admin,fact++,10,basic,23.5,2116.0
885,admin,fact++,10,basic,22.6,2070.8
886,admin,fact++,10,basic,23.6,2121.0
887,admin,fact++,10,basic,22.9,2102.7
888,admin,fact++,10,basic,23.2,2109.1
889,admin,fact++,10,basic,22.2,2068.2
890,admin,fact++,10,basic,23.5,2074.7
891,admin,fact++,10,basic,24.7,2135.2
892,admin,fact++,10,basic,23.4,2181.8
893,admin,fact++,10,basic,23.9,2162.5
894,admin,fact++,10,basic,22.7,2080.3
895,admin,fact++,10,basic,22.6,2087.5
896,admin,fact++,10,basic,22.3,2055.3
897,admin,fact++,10,basic,22.7,2089.2
898,admin,fact++,10,basic,23.6,2105.3
899,admin,fact++,10,basic,23.8,2099.6
900,admin,fact++,20,full,19.3,111.85
901,admin,fact++,20,full,10.75,128.95
902,admin,fact++,20,full,9.7,129.8
903,admin,fact++,20,full,12.6,92.7
904,admin,fact++,20,full,9.6,124.35
905,admin,fact++,20,full,9.6,93.55
906,admin,fact++,20,full,11.25,127.85
907,admin,fact++,20,full,8.85,98.8
908,admin,fact++,20,full,7.0,165.15
909,admin,fact++,20,full,8.9,160.85
910,admin,fact++,20,full,8.15,110.25
911,admin,fact++,20,full,7.9,121.4
912,admin,fact++,20,full,7.7,127.5
913,admin,fact++,20,full,8.3,119.0
914,admin,fact++,20,full,7.45,127.1
915,admin,fact++,20,full,8.55,119.25
916,admin,fact++,20,full,7.1,124.75
917,admin,fact++,20,full,6.6,127.3
918,admin,fact++,20,full,6.4,101.65
919,admin,fact++,20,full,6.85,98.65
920,admin,fact++,20,full,7.4,117.9
921,admin,fact++,20,full,5.85,124.9
922,admin,fact++,20,full,6.95,129.55
923,admin,fact++,20,full,9.95,161.2
924,admin,fact++,20,full,7.75,101.45
925,admin,fact++,20,full,5.9,119.2
926,admin,fact++,20,full,5.65,124.0
927,admin,fact++,20,full,6.8,151.8
928,admin,fact++,20,full,6.95,139.1
929,admin,fact++,20,full,6.9,139.65
930,admin,fact++,20,full,6.65,85.4
931,admin,fact++,20,full,6.6,155.25
932,admin,fact++,20,full,8.3,119.45
933,admin,fact++,20,full,6.0,166.6
934,admin,fact++,20,full,5.8,121.65
935,admin,fact++,20,full,7.85,131.5
936,admin,fact++,20,full,6.55,175.35
937,admin,fact++,20,full,5.9,166.3
938,admin,fact++,20,full,8.45,123.6
939,admin,fact++,20,full,5.65,124.8
940,admin,fact++,20,full,7.0,119.95
941,admin,fact++,20,full,7.0,117.7
942,admin,fact++,20,full,8.9,169.05
943,admin,fact++,20,full,5.7,104.0
944,admin,fact++,20,full,7.0,168.35
945,admin,fact++,20,full,6.85,125.9
946,admin,fact++,20,full,6.35,171.6
947,admin,fact++,20,full,7.95,122.8
948,admin,fact++,20,full,6.35,126.9
949,admin,fact++,20,full,7.65,146.4
950,admin,fact++,20,full,7.6,113.8
951,admin,fact++,20,full,8.5,173.05
952,admin,fact++,20,full,5.9,125.8
953,admin,fact++,20,full,6.4,133.15
954,admin,fact++,20,full,5.7,121.15
955,admin,fact++,20,full,5.5,115.45
956,admin,fact++,20,full,7.25,132.75
957,admin,fact++,20,full,8.6,134.45
958,admin,fact++,20,full,6.75,100.6
959,admin,fact++,20,full,9.1,123.35
960,admin,fact++,20,full,8.4,163.6
961,admin,fact++,20,full,7.0,109.7
962,admin,fact++,20,full,7.4,114.95
963,admin,fact++,20,full,7.85,130.8
964,admin,fact++,20,full,6.65,118.1
965,admin,fact++,20,full,5.95,128.95
966,admin,fact++,20,full,6.4,167.35
967,admin,fact++,20,full,6.65,132.4
968,admin,fact++,20,full,8.75,123.15
969,admin,fact++,20,full,7.3,83.55
970,admin,fact++,20,full,6.7,132.75
971,admin,fact++,20,full,6.75,136.7
972,admin,fact++,20,full,7.3,93.95
973,admin,fact++,20,full,4.8,114.65
974,admin,fact++,20,full,6.9,159.4
975,admin,fact++,20,full,5.8,128.15
976,admin,fact++,20,full,5.8,172.35
977,admin,fact++,20,full,5.65,130.05
978,admin,fact++,20,full,5.75,132.9
979,admin,fact++,20,full,6.4,140.65
980,admin,fact++,20,full,6.15,133.8
981,admin,fact++,20,full,8.45,129.3
982,admin,fact++,20,full,6.45,120.5
983,admin,fact++,20,full,9.55,164.05
984,admin,fact++,20,full,6.75,124.1
985,admin,fact++,20,full,7.75,170.35
986,admin,fact++,20,full,7.7,117.9
987,admin,fact++,20,full,6.4,124.0
988,admin,fact++,20,full,8.85,113.85
989,admin,fact++,20,full,5.8,122.9
990,admin,fact++,20,full,6.8,128.6
991,admin,fact++,20,full,7.0,106.1
992,admin,fact++,20,full,8.75,121.2
993,admin,fact++,20,full,8.1,118.65
994,admin,fact++,20,full,8.05,163.6
995,admin,fact++,20,full,7.35,162.1
996,admin,fact++,20,full,6.9,129.75
997,admin,fact++,20,full,9.35,128.3
998,admin,fact++,20,full,6.45,127.7
999,admin,fact++,20,full,9.6,170.7
1000,admin,fact++,20,basic,21.55,1088.1
1001,admin,fact++,20,basic,16.25,1155.65
1002,admin,fact++,20,basic,15.35,1076.1
1003,admin,fact++,20,basic,12.8,1068.45
1004,admin,fact++,20,basic,13.0,1148.45
1005,admin,fact++,20,basic,12.3,1093.7
1006,admin,fact++,20,basic,12.9,1089.15
1007,admin,fact++,20,basic,13.55,1152.65
1008,admin,fact++,20,basic,12.5,1131.95
1009,admin,fact++,20,basic,12.15,1066.55
1010,admin,fact++,20,basic,12.1,1063.75
1011,admin,fact++,20,basic,11.75,1080.2
1012,admin,fact++,20,basic,12.35,1098.9
1013,admin,fact++,20,basic,12.2,1084.8
1014,admin,fact++,20,basic,12.5,1151.35
1015,admin,fact++,20,basic,13.0,1136.8
1016,admin,fact++,20,basic,12.0,1066.3
1017,admin,fact++,20,basic,13.3,1108.5
1018,admin,fact++,20,basic,12.75,1075.1
1019,admin,fact++,20,basic,12.55,1139.55
1020,admin,fact++,20,basic,12.1,1072.35
1021,admin,fact++,20,basic,13.05,1076.3
1022,admin,fact++,20,basic,13.1,1081.8
1023,admin,fact++,20,basic,13.7,1149.65
1024,admin,fact++,20,basic,13.7,1153.2
1025,admin,fact++,20,basic,12.4,1090.1
1026,admin,fact++,20,basic,11.9,1078.8
1027,admin,fact++,20,basic,12.25,1089.8
1028,admin,fact++,20,basic,12.25,1087.5
1029,admin,fact++,20,basic,12.75,1081.2
1030,admin,fact++,20,basic,12.45,1074.85
1031,admin,fact++,20,basic,11.65,1058.2
1032,admin,fact++,20,basic,11.95,1067.05
1033,admin,fact++,20,basic,12.4,1089.55
1034,admin,fact++,20,basic,11.6,1056.0
1035,admin,fact++,20,basic,11.9,1059.9
1036,admin,fact++,20,basic,11.9,1074.45
1037,admin,fact++,20,basic,12.5,1080.3
1038,admin,fact++,20,basic,12.0,1079.9
1039,admin,fact++,20,basic,12.05,1062.6
1040,admin,fact++,20,basic,11.7,1080.1
1041,admin,fact++,20,basic,11.75,1064.65
1042,admin,fact++,20,basic,12.1,1082.0
1043,admin,fact++,20,basic,12.15,1065.65
1044,admin,fact++,20,basic,12.4,1084.85
1045,admin,fact++,20,basic,12.3,1063.7
1046,admin,fact++,20,basic,12.0,1075.4
1047,admin,fact++,20,basic,12.35,1069.95
1048,admin,fact++,20,basic,11.95,1065.15
1049,admin,fact++,20,basic,12.3,1073.1
1050,admin,fact++,20,basic,12.3,1084.6
1051,admin,fact++,20,basic,12.95,1132.8
1052,admin,fact++,20,basic,12.95,1086.6
1053,admin,fact++,20,basic,12.8,1098.1
1054,admin,fact++,20,basic,12.15,1062.7
1055,admin,fact++,20,basic,12.7,1132.3
1056,admin,fact++,20,basic,12.2,1081.4
1057,admin,fact++,20,basic,13.2,1085.95
1058,admin,fact++,20,basic,12.1,1058.0
1059,admin,fact++,20,basic,12.2,1057.6
1060,admin,fact++,20,basic,12.0,1066.2
1061,admin,fact++,20,basic,12.4,1097.6
1062,admin,fact++,20,basic,11.85,1081.25
1063,admin,fact++,20,basic,12.4,1142.4
1064,admin,fact++,20,basic,12.6,1082.75
1065,admin,fact++,20,basic,12.8,1139.8
1066,admin,fact++,20,basic,12.2,1101.9
1067,admin,fact++,20,basic,11.9,1073.6
1068,admin,fact++,20,basic,12.2,1076.0
1069,admin,fact++,20,basic,12.25,1070.95
1070,admin,fact++,20,basic,12.8,1081.35
1071,admin,fact++,20,basic,12.5,1088.1
1072,admin,fact++,20,basic,13.55,1132.5
1073,admin,fact++,20,basic,12.95,1134.8
1074,admin,fact++,20,basic,11.7,1067.95
1075,admin,fact++,20,basic,12.15,1090.1
1076,admin,fact++,20,basic,12.1,1054.45
1077,admin,fact++,20,basic,12.6,1081.6
1078,admin,fact++,20,basic,13.4,1077.45
1079,admin,fact++,20,basic,12.75,1096.05
1080,admin,fact++,20,basic,11.75,1060.55
1081,admin,fact++,20,basic,12.0,1057.8
1082,admin,fact++,20,basic,11.9,1088.0
1083,admin,fact++,20,basic,12.15,1082.8
1084,admin,fact++,20,basic,12.4,1095.95
1085,admin,fact++,20,basic,12.05,1085.15
1086,admin,fact++,20,basic,11.9,1078.05
1087,admin,fact++,20,basic,12.65,1096.0
1088,admin,fact++,20,basic,11.7,1077.95
1089,admin,fact++,20,basic,12.55,1074.15
1090,admin,fact++,20,basic,12.7,1129.15
1091,admin,fact++,20,basic,12.35,1091.4
1092,admin,fact++,20,basic,11.95,1065.05
1093,admin,fact++,20,basic,12.3,1101.3
1094,admin,fact++,20,basic,12.35,1097.65
1095,admin,fact++,20,basic,13.4,1114.05
1096,admin,fact++,20,basic,12.75,1081.7
1097,admin,fact++,20,basic,13.1,1107.8
1098,admin,fact++,20,basic,13.2,1128.2
1099,admin,fact++,20,basic,14.35,1137.35
1100,admin,fact++,20,uncached,376.2,39142.4
1101,admin,fact++,20,uncached,358.35,38717.4
1102,admin,fact++,20,uncached,457.7,48113.95
1103,admin,fact++,20,uncached,455.6,49486.65
1104,admin,fact++,20,uncached,306.6,33104.15
1105,admin,fact++,20,uncached,415.25,43978.05
1106,admin,fact++,20,uncached,350.45,37878.85
1107,admin,fact++,20,uncached,347.4,37645.55
1108,admin,fact++,20,uncached,403.95,42725.25
1109,admin,fact++,20,uncached,450.15,46801.2
1110,admin,fact++,20,uncached,469.85,49421.3
1111,admin,fact++,20,uncached,431.8,46070.4
1112,admin,fact++,20,uncached,312.25,32861.6
1113,admin,fact++,20,uncached,418.3,43816.3
1114,admin,fact++,20,uncached,381.6,39512.9
1115,admin,fact++,20,uncached,401.05,42113.6
1116,admin,fact++,20,uncached,403.3,42595.9
1117,admin,fact++,20,uncached,409.45,43268.05
1118,admin,fact++,20,uncached,298.25,31638.15
1119,admin,fact++,20,uncached,304.0,32355.65
1120,admin,fact++,20,uncached,433.65,45281.5
1121,admin,fact++,20,uncached,388.75,40246.15
1122,admin,fact++,20,uncached,346.5,35790.1
1123,admin,fact++,20,uncached,394.0,40571.75
1124,admin,fact++,20,uncached,452.05,49335.5
1125,admin,fact++,20,uncached,423.8,44414.65
1126,admin,fact++,20,uncached,430.85,45659.85
1127,admin,fact++,20,uncached,369.45,39015.25
1128,admin,fact++,20,uncached,423.65,45064.65
1129,admin,fact++,20,uncached,318.9,33279.95
1130,admin,fact++,20,uncached,327.6,34364.3
1131,admin,fact++,20,uncached,417.0,43750.95
1132,admin,fact++,20,uncached,426.5,47713.0
1133,admin,fact++,20,uncached,337.15,36932.85
1134,admin,fact++,20,uncached,345.75,36914.9
1135,admin,fact++,20,uncached,380.1,40057.45
1136,admin,fact++,20,uncached,335.25,34946.95
1137,admin,fact++,20,uncached,312.75,32959.9
1138,admin,fact++,20,uncached,398.45,41632.25
1139,admin,fact++,20,uncached,462.9,49318.45
1140,admin,fact++,20,uncached,422.4,43912.95
1141,admin,fact++,20,uncached,344.15,36023.6
1142,admin,fact++,20,uncached,438.3,45990.25
1143,admin,fact++,20,uncached,379.95,39967.15
1144,admin,fact++,20,uncached,361.8,37933.0
1145,admin,fact++,20,uncached,362.2,37773.15
1146,admin,fact++,20,uncached,484.7,50709.8
1147,admin,fact++,20,uncached,392.9,41874.15
1148,admin,fact++,20,uncached,364.4,38851.75
1149,admin,fact++,20,uncached,371.45,39804.15
1150,admin,fact++,20,uncached,456.4,48420.6
1151,admin,fact++,20,uncached,448.65,48684.0
1152,admin,fact++,20,uncached,498.95,54501.35
1153,admin,fact++,20,uncached,424.8,46650.2
1154,admin,fact++,20,uncached,378.05,41425.45
1155,admin,fact++,20,uncached,402.3,43883.35
1156,admin,fact++,20,uncached,477.1,52105.1
1157,admin,fact++,20,uncached,389.45,42533.6
1158,admin,fact++,20,uncached,364.8,39788.65
1159,admin,fact++,20,uncached,284.2,30687.5
1160,admin,fact++,20,uncached,422.35,46322.2
1161,admin,fact++,20,uncached,391.05,42839.9
1162,admin,fact++,20,uncached,366.45,40327.0
